"grav";"catv";"sexe";"an_nais";"trajet";"voiture";"PL";"moto";"jour";"mois";"lum";"dep";"com";"agg";"casque";"gilet"
4;1;1;1964;1;1;0;0;30;10;1;"61";"61001";2;1;0
4;1;1;1998;0;1;0;0;23;9;3;"76";"76351";2;0;0
4;1;2;1984;1;1;0;0;6;12;3;"94";"94022";2;1;0
4;1;1;1983;5;1;0;0;19;8;1;"95";"95424";2;1;0
4;1;1;2009;0;1;0;0;25;9;1;"54";"54547";2;0;0
4;1;1;1947;9;1;0;0;6;12;1;"92";"92050";2;0;0
2;1;1;1976;0;1;0;0;25;9;1;"49";"49267";2;0;0
3;1;1;2001;1;1;0;0;6;12;1;"92";"92071";2;0;0
4;80;1;1987;0;1;0;0;29;10;2;"10";"10387";2;1;0
3;1;1;1968;5;1;0;0;19;8;1;"64";"64269";2;1;0
4;1;1;1973;5;1;0;0;30;10;1;"75";"75111";2;0;0
4;1;1;1988;9;1;0;0;20;8;1;"56";"56260";2;0;0
4;80;2;2000;1;0;0;0;24;9;1;"75";"75120";2;1;0
4;1;1;1999;5;1;0;0;20;8;1;"47";"47001";2;0;0
4;1;2;1991;0;1;0;0;20;8;1;"42";"42044";2;0;0
3;1;1;1961;0;1;0;0;19;8;1;"30";"30189";2;1;0
4;80;1;1992;4;0;0;0;25;9;1;"75";"75114";2;0;0
4;1;2;2010;5;1;0;0;24;9;3;"75";"75112";2;0;0
4;1;1;1984;5;0;0;0;25;9;1;"75";"75103";2;0;0
4;1;2;1997;9;0;0;0;24;9;2;"75";"75104";2;0;0
4;1;1;1990;1;0;1;0;25;9;3;"94";"94052";2;1;1
4;1;2;1991;5;0;0;0;25;9;1;"94";"94073";2;0;0
3;1;1;2012;5;1;0;0;30;10;3;"02";"02558";2;0;0
4;1;2;2002;1;1;0;0;25;9;1;"92";"92049";2;0;0
4;1;1;1971;5;1;0;0;30;10;1;"30";"30062";2;1;0
3;1;1;2003;0;1;0;0;30;10;2;"69";"69134";1;1;0
4;1;1;1953;5;1;0;0;25;9;1;"47";"47185";2;0;0
3;1;1;2005;5;1;0;0;23;9;1;"44";"44194";2;0;0
3;1;1;1948;0;1;0;0;30;11;1;"74";"74010";2;1;0
3;1;1;1942;5;1;0;0;19;9;1;"34";"34332";1;1;0
4;1;2;2009;5;1;0;0;25;9;1;"33";"33519";2;0;0
4;1;2;2005;1;1;0;0;5;12;2;"51";"51454";2;0;0
3;1;1;1961;5;0;0;0;20;7;1;"84";"84069";1;0;0
4;1;1;1982;5;0;0;0;6;7;1;"84";"84060";1;0;0
4;1;2;1963;0;0;0;0;4;12;1;"49";"49007";2;0;0
3;1;1;1973;9;0;0;0;4;12;1;"38";"38516";2;1;1
4;1;1;2006;0;1;0;0;5;12;3;"35";"35238";2;0;0
4;1;1;2004;0;1;0;0;24;9;3;"69";"69386";2;1;0
4;1;1;1957;5;1;0;0;24;9;1;"69";"69383";2;1;0
4;1;2;1971;1;0;1;0;29;10;1;"67";"67482";2;0;0
4;1;1;1986;5;1;0;0;28;10;1;"67";"67482";2;0;0
4;1;1;1939;5;1;0;0;29;10;1;"63";"63113";2;1;0
4;1;1;1939;0;1;0;0;5;12;1;"06";"06088";2;0;0
3;1;1;1989;9;1;0;0;5;12;3;"06";"06123";2;1;0
4;1;1;1967;9;0;0;1;8;1;3;"75";"75108";2;1;0
3;1;2;1967;1;1;0;0;8;1;1;"93";"93066";2;0;0
4;1;1;1963;5;1;0;0;30;3;1;"75";"75101";2;0;0
4;1;1;1947;5;1;0;0;7;5;1;"49";"49328";1;0;0
3;80;1;1967;5;0;0;0;31;3;1;"65";"65045";1;1;0
4;1;1;1986;5;1;0;0;31;3;1;"49";"49248";2;1;0
3;1;1;1956;5;0;1;0;7;5;1;"34";"34172";2;1;0
4;80;1;1984;0;1;0;0;7;5;1;"29";"29019";2;1;0
4;1;1;2004;0;1;0;0;6;1;1;"973";"97302";1;0;0
4;80;2;1999;9;1;0;0;7;5;1;"75";"75106";2;0;0
4;80;2;1999;9;0;0;0;7;5;1;"75";"75115";2;0;0
4;1;1;1986;4;1;0;0;6;5;1;"75";"75114";2;0;0
4;1;2;1977;1;1;0;0;7;5;1;"75";"75111";2;0;0
3;1;1;1974;0;1;0;0;7;1;1;"53";"53130";2;1;0
4;1;1;1998;4;0;0;0;6;5;1;"75";"75102";2;0;0
4;1;2;1963;5;0;1;0;6;5;1;"75";"75103";2;0;0
4;1;2;1982;5;1;0;0;6;5;1;"94";"94058";2;0;0
4;1;2;1985;0;1;0;0;7;5;1;"94";"94076";2;1;0
4;1;1;2009;5;1;0;0;5;1;1;"15";"15014";2;0;0
4;1;1;1999;5;1;0;0;30;3;3;"69";"69387";2;0;0
3;1;2;1952;5;1;0;0;19;2;1;"62";"62473";2;0;0
4;80;1;1989;5;0;0;0;19;2;1;"56";"56013";2;0;0
3;80;2;1995;0;0;0;0;7;5;2;"47";"47077";1;0;0
4;1;1;2010;5;1;0;0;30;3;1;"51";"51454";2;0;0
4;1;1;1964;5;1;0;0;7;1;1;"13";"13011";1;1;0
4;1;2;1954;0;1;0;0;30;3;1;"33";"33063";2;1;0
3;1;1;1962;1;1;0;0;4;1;2;"80";"80442";1;0;1
3;1;1;1976;5;0;0;0;20;2;1;"06";"06070";1;1;0
4;1;1;1956;5;1;0;0;6;1;1;"974";"97409";2;0;0
4;1;1;2011;0;1;0;0;6;1;2;"69";"69387";2;0;0
4;1;1;1958;5;0;0;0;8;5;1;"22";"22214";1;1;0
4;1;1;1983;0;1;0;0;19;8;1;"29";"29019";2;0;0
4;1;2;1950;5;1;0;0;20;8;1;"17";"17306";2;0;0
4;1;2;2006;5;1;0;0;29;3;1;"75";"75116";2;0;0
3;1;1;1957;1;1;0;0;16;7;1;"13";"13076";1;0;0
4;1;2;1998;1;1;0;0;30;3;3;"75";"75111";2;0;0
4;1;1;1993;5;1;0;0;20;8;1;"75";"75116";2;0;0
4;1;1;1991;1;1;0;0;30;3;1;"75";"75111";2;1;0
2;80;2;2004;0;1;0;0;11;6;3;"69";"69382";2;0;0
4;1;2;1969;5;0;0;0;20;8;1;"75";"75107";2;1;0
4;1;1;1971;1;1;0;0;30;3;3;"75";"75107";2;0;0
4;1;1;1994;5;1;0;0;20;8;1;"75";"75101";2;0;0
4;1;2;1968;5;0;1;0;29;3;1;"75";"75108";2;0;0
4;1;1;1990;5;0;0;0;6;1;1;"29";"29019";2;0;0
4;80;2;1988;5;0;0;0;30;3;1;"75";"75104";2;0;0
4;1;1;2005;5;0;0;0;29;3;1;"75";"75101";2;0;0
4;1;2;1983;1;1;0;0;20;8;1;"92";"92019";2;1;0
3;1;1;1938;5;1;0;0;15;8;1;"76";"76281";1;0;0
4;1;2;1998;5;0;0;0;4;1;3;"75";"75104";2;0;0
4;80;1;2006;5;1;0;0;29;3;3;"94";"94041";2;1;0
3;1;1;2008;5;1;0;0;23;4;1;"74";"74224";2;0;0
4;1;1;1948;0;1;0;0;12;6;1;"64";"64445";2;0;0
4;1;1;2007;5;1;0;0;12;6;1;"64";"64122";2;0;0
3;1;1;1954;0;0;0;0;10;4;1;"74";"74256";2;0;0
4;1;1;2001;1;1;0;0;28;3;3;"94";"94002";2;0;0
3;1;1;2009;5;1;0;0;21;8;2;"80";"80183";1;0;0
4;80;2;2006;5;0;0;0;10;6;2;"51";"51454";2;0;0
3;1;1;1983;5;1;0;0;18;2;1;"78";"78128";1;0;0
4;1;1;1952;5;0;0;0;11;6;1;"49";"49246";2;0;0
4;1;2;1979;5;1;0;0;5;5;1;"64";"64024";2;1;0
4;1;2;2001;0;1;0;0;11;6;1;"49";"49007";2;0;0
4;1;2;1949;3;1;0;0;6;2;1;"07";"07324";2;0;0
3;1;1;1977;1;1;0;0;24;9;2;"83";"83137";1;0;0
3;1;1;1990;1;1;0;0;6;5;1;"61";"61001";2;1;0
4;1;1;1982;1;0;0;1;28;3;1;"92";"92072";2;1;1
2;1;1;1952;5;0;0;0;17;2;1;"33";"33018";2;1;0
4;1;1;1954;5;1;0;0;3;5;2;"56";"56098";2;0;0
4;1;1;1987;0;1;0;0;12;6;1;"35";"35281";2;1;0
4;1;1;2002;0;1;0;0;6;5;1;"51";"51454";2;1;0
4;1;1;1977;5;1;0;0;3;5;3;"50";"50129";2;0;0
3;1;1;2000;5;1;0;0;21;8;2;"18";"18105";1;0;0
3;1;1;1949;0;1;0;0;30;5;1;"02";"02738";2;0;0
4;1;1;1982;1;1;0;0;6;5;2;"35";"35238";2;1;0
4;1;1;1965;1;1;0;0;12;6;1;"01";"01283";2;0;0
4;80;1;1989;1;1;0;0;17;2;2;"69";"69383";2;0;0
4;1;1;2007;0;1;0;0;23;9;1;"51";"51454";2;1;0
4;1;1;1991;5;1;0;0;20;8;2;"971";"97115";2;1;0
4;80;1;2008;0;1;0;0;23;9;1;"51";"51454";2;0;0
4;1;1;1995;4;1;0;0;24;9;1;"49";"49007";2;0;0
4;80;2;1967;1;1;0;0;12;6;1;"75";"75115";2;1;0
4;1;1;1974;1;1;0;0;21;8;1;"05";"05070";2;0;0
3;1;2;1970;5;1;0;0;17;2;1;"86";"86214";2;1;0
4;1;1;1997;9;0;0;0;12;6;1;"75";"75107";2;0;0
4;1;1;1979;1;0;0;0;24;9;1;"44";"44109";2;1;0
4;1;2;1980;1;0;0;0;24;9;1;"44";"44109";2;1;0
4;1;1;1998;9;1;0;0;12;6;3;"75";"75102";2;1;0
4;80;1;1986;0;1;0;0;12;6;1;"94";"94018";2;0;0
4;1;1;1959;0;1;0;0;24;9;1;"35";"35238";2;0;0
4;1;2;1982;9;1;0;0;24;9;1;"33";"33063";2;0;0
4;1;1;1991;0;0;0;0;12;6;1;"92";"92004";2;0;0
3;1;1;1942;5;0;0;0;12;6;1;"47";"47083";1;1;0
3;1;1;1969;5;0;0;0;12;6;1;"59";"59499";1;1;0
4;1;1;1939;0;1;0;0;17;2;1;"27";"27299";2;0;0
4;1;1;1961;5;1;0;0;13;6;1;"2A";"2A092";1;1;0
4;1;1;1978;1;1;0;0;11;6;1;"31";"31056";2;0;0
4;1;1;1964;5;0;1;0;13;6;1;"65";"65099";1;1;0
4;1;1;1965;5;1;0;0;12;6;1;"63";"63273";2;1;0
4;1;1;1966;0;1;0;0;31;5;1;"76";"76575";2;0;0
4;1;1;1985;5;0;0;0;17;2;3;"75";"75119";2;1;0
4;1;1;1995;5;1;0;0;5;12;1;"75";"75117";2;0;0
4;1;1;1968;9;1;0;0;24;9;1;"75";"75116";2;1;0
4;1;1;1951;-1;0;0;0;19;8;3;"971";"97120";2;0;0
4;1;2;1988;5;0;0;1;14;7;1;"75";"75107";2;0;0
4;1;2;1970;1;0;0;0;24;9;1;"75";"75107";2;1;0
4;80;1;1962;5;0;0;0;16;8;3;"87";"87085";2;0;0
4;1;1;1973;1;0;0;0;24;9;3;"75";"75105";2;1;1
3;1;1;1999;1;0;0;0;13;6;1;"07";"07010";2;0;0
4;1;2;1982;1;0;0;0;24;9;1;"75";"75111";2;0;0
4;1;2;1979;9;0;1;0;23;9;1;"75";"75108";2;0;0
4;1;1;1999;0;1;0;0;5;12;2;"94";"94041";2;0;0
4;1;1;1998;0;1;0;0;29;10;1;"33";"33063";2;0;0
4;1;1;1996;9;1;0;0;23;9;1;"75";"75107";2;0;0
4;1;2;1990;0;1;0;0;5;12;1;"93";"93070";2;1;0
4;80;2;1976;1;1;0;0;14;7;1;"92";"92004";2;1;0
4;1;2;1963;9;1;0;0;19;8;1;"71";"71486";2;1;0
4;1;1;1969;0;1;0;0;28;10;3;"28";"28085";2;0;0
2;1;1;1961;5;0;0;0;9;6;1;"971";"97129";1;1;0
4;80;1;1958;0;1;0;0;29;10;1;"25";"25056";2;0;0
4;1;1;1968;9;1;0;0;5;12;3;"92";"92064";2;0;0
3;1;1;1994;5;1;0;0;18;2;1;"43";"43110";1;1;0
3;80;1;1985;1;1;0;0;13;6;1;"83";"83047";1;1;1
4;80;1;1993;0;1;0;0;15;10;1;"12";"12202";2;1;0
4;1;2;1964;0;0;0;0;24;9;2;"92";"92024";2;1;0
4;1;1;1984;1;1;0;0;24;9;3;"92";"92012";2;1;0
4;1;1;1980;0;1;0;0;28;10;3;"75";"75117";2;0;0
3;1;1;1966;3;1;0;0;15;7;1;"39";"39189";1;1;0
4;80;1;2007;9;0;0;0;28;10;1;"75";"75114";2;0;0
4;1;1;1967;5;1;0;0;6;12;2;"71";"71543";2;0;0
4;1;1;1968;5;0;0;0;24;9;1;"62";"62866";2;1;0
4;1;1;1982;5;0;0;0;24;9;1;"62";"62866";2;1;0
4;1;2;1976;0;1;0;0;6;8;1;"15";"15014";2;1;0
4;80;1;1973;5;0;0;0;29;10;1;"75";"75108";2;0;0
3;1;1;1971;5;0;0;0;14;7;1;"29";"29206";1;1;0
4;1;1;2007;9;1;0;0;29;10;3;"75";"75103";2;0;0
4;1;2;1995;1;0;0;1;28;10;1;"75";"75102";2;0;0
2;1;1;1963;5;0;0;0;11;5;1;"76";"76423";1;1;0
3;1;1;1945;5;0;0;0;5;12;1;"47";"47203";2;1;0
4;1;2;2005;0;1;0;0;12;4;1;"67";"67482";2;0;0
3;80;1;1990;0;1;0;0;14;8;1;"75";"75101";2;0;0
3;1;1;1955;5;0;0;0;21;9;1;"25";"25036";2;1;0
4;1;2;1997;5;0;0;0;21;9;1;"25";"25036";2;1;0
4;1;1;1991;9;0;1;0;19;8;1;"75";"75119";2;0;0
4;1;1;1973;1;0;1;0;19;8;1;"75";"75116";2;1;0
3;1;2;2001;1;1;0;0;20;9;1;"29";"29061";2;1;1
3;80;1;1966;5;0;0;0;14;7;1;"07";"07292";1;0;0
4;1;1;1971;-1;1;0;0;28;10;2;"93";"93079";2;0;0
3;1;1;1951;5;0;0;0;15;7;1;"87";"87064";1;1;0
4;1;2;1952;0;1;0;0;29;10;1;"92";"92051";2;0;0
4;1;2;1973;1;1;0;0;29;10;2;"92";"92040";2;1;0
4;1;2;1980;0;0;0;0;6;6;1;"83";"83069";2;1;0
4;1;1;1974;1;1;0;0;5;12;2;"2B";"2B303";1;0;0
3;1;1;1945;5;1;0;0;19;8;1;"44";"44006";1;0;0
2;1;1;1980;-1;0;0;0;8;5;1;"77";"77294";2;0;0
3;1;1;1987;5;0;0;0;19;8;1;"29";"29205";1;1;0
3;1;1;1961;3;1;0;0;13;7;1;"31";"31421";2;0;0
3;1;1;2006;0;1;0;0;11;6;1;"76";"76451";2;0;0
3;1;1;1959;5;0;0;0;25;9;1;"73";"73150";2;0;0
4;1;1;1962;0;1;0;1;10;6;1;"70";"70513";2;1;0
3;1;1;1955;5;0;0;0;24;9;1;"01";"01259";2;1;0
4;1;1;1969;1;0;0;0;6;12;2;"80";"80442";1;0;1
3;1;2;1958;5;1;0;0;20;8;1;"24";"24571";1;1;0
3;1;1;1947;5;1;0;0;29;10;1;"07";"07239";1;1;0
3;1;1;2001;9;1;0;0;16;8;3;"67";"67046";2;0;0
3;1;1;1956;5;1;0;0;20;8;1;"26";"26129";1;1;0
3;1;1;2010;9;1;0;0;30;7;1;"976";"97614";1;0;0
3;1;1;1951;5;1;0;0;19;8;1;"64";"64422";2;1;0
4;1;1;2006;0;1;0;0;8;7;1;"987";"98735";1;1;0
3;80;1;2000;1;1;0;0;22;7;2;"57";"57368";2;0;0
3;1;2;1980;1;1;0;0;23;9;1;"974";"97411";2;1;0
3;1;1;2009;2;1;0;0;4;12;1;"84";"84031";2;0;0
4;1;1;1997;0;0;1;0;23;9;2;"91";"91347";1;0;0
4;1;1;1973;0;1;0;0;7;7;1;"85";"85191";2;1;0
4;1;2;2016;5;1;0;0;28;10;2;"974";"97409";2;0;0
3;1;1;1969;5;1;0;0;20;11;1;"62";"62528";2;0;0
4;1;1;1946;5;1;0;0;23;9;1;"33";"33063";2;0;0
3;1;1;1992;5;1;0;0;28;10;3;"68";"68224";2;1;1
4;80;1;1991;4;1;0;0;26;10;3;"67";"67482";2;0;0
4;1;2;1955;5;1;0;0;26;10;1;"56";"56098";2;1;0
4;1;2;1993;1;1;0;0;4;12;1;"75";"75117";2;0;0
4;1;1;2001;0;1;0;0;28;10;1;"33";"33522";2;0;0
4;1;1;1968;5;1;0;0;28;10;1;"32";"32013";2;1;0
4;80;1;1994;1;1;0;0;4;12;3;"75";"75107";2;1;0
4;80;2;2005;5;0;0;0;3;12;2;"75";"75104";2;0;0
4;1;1;1991;5;1;0;0;26;10;3;"29";"29019";2;0;0
4;80;1;1989;5;0;0;0;3;12;1;"75";"75104";2;1;0
4;1;2;1985;1;1;0;0;4;12;3;"93";"93051";2;0;0
4;1;1;1985;1;0;0;0;3;12;2;"93";"93046";2;0;0
4;1;1;2004;0;1;0;0;4;10;3;"12";"12202";2;0;0
4;1;2;2003;5;1;0;0;27;10;3;"75";"75106";2;1;0
4;1;2;2003;5;0;0;1;28;10;1;"75";"75107";2;0;0
4;80;1;1994;9;0;0;1;28;10;3;"75";"75102";2;0;0
4;1;1;1962;1;1;0;0;28;10;1;"92";"92040";2;1;0
3;1;1;1988;5;0;0;0;13;10;1;"33";"33176";2;1;0
3;1;1;1949;5;1;0;0;6;1;1;"53";"53153";1;1;0
3;1;1;1948;5;1;0;0;5;1;1;"22";"22136";2;0;0
4;80;2;1976;1;0;0;0;6;5;1;"75";"75120";2;1;0
4;1;2;1993;1;0;0;0;5;1;1;"974";"97407";2;0;0
3;1;2;1994;1;0;0;0;5;1;2;"69";"69383";2;0;0
4;80;1;1983;5;0;0;1;6;5;1;"75";"75110";2;1;0
4;1;2;2002;5;0;0;0;6;5;3;"75";"75107";2;0;0
3;1;1;1941;5;1;0;0;29;3;1;"11";"11262";2;0;0
4;1;1;1949;0;1;0;0;5;1;3;"66";"66136";2;0;0
3;1;1;1968;5;1;0;0;29;4;1;"47";"47080";1;1;0
3;80;1;1986;5;0;0;0;6;5;1;"68";"68338";2;0;0
4;1;1;1983;4;1;0;0;2;1;1;"39";"39300";2;0;0
3;1;1;1950;5;1;0;0;6;5;1;"24";"24581";2;0;0
4;1;1;2005;1;1;0;0;5;1;1;"14";"14118";2;1;0
3;1;1;1986;5;0;0;0;6;5;1;"63";"63038";1;1;0
4;1;1;1962;5;1;0;0;18;2;1;"972";"97221";1;1;0
4;1;1;1987;5;0;0;0;17;2;1;"19";"19123";2;0;0
4;1;1;1973;9;0;0;1;5;1;1;"75";"75118";2;0;0
2;80;1;1951;5;0;0;0;17;2;2;"07";"07053";2;1;0
4;1;1;2014;2;1;0;0;29;3;1;"69";"69256";2;1;0
3;1;1;2003;5;0;0;0;17;2;1;"07";"07132";2;1;0
4;1;2;1995;1;1;0;0;29;3;1;"64";"64445";2;0;0
3;1;1;1960;0;0;1;0;5;1;3;"94";"94052";2;0;0
4;1;1;2004;5;1;0;0;5;5;1;"974";"97409";2;0;0
4;1;1;2006;2;1;0;0;29;3;1;"59";"59508";2;0;0
3;1;1;1972;5;0;0;0;17;2;1;"91";"91630";2;0;0
4;80;2;1964;1;1;0;0;26;3;1;"50";"50129";2;1;0
4;1;1;1976;0;1;0;0;29;3;1;"45";"45234";2;0;0
4;1;1;1976;-1;1;0;0;11;6;1;"59";"59512";2;1;0
2;1;1;1948;5;1;0;0;5;1;1;"45";"45182";2;0;0
4;1;1;2013;2;1;0;0;11;6;1;"56";"56260";2;1;0
4;1;2;1958;0;1;0;0;4;5;1;"69";"69264";2;1;0
4;1;1;2008;3;1;0;0;11;6;1;"54";"54329";2;0;0
4;1;1;2008;5;0;0;0;4;5;1;"56";"56260";2;0;0
3;1;1;2009;5;1;0;0;16;2;2;"974";"97407";2;0;0
4;1;1;1984;5;1;0;0;28;3;1;"13";"13207";2;0;0
4;1;2;1985;9;1;0;0;5;5;3;"75";"75102";2;0;0
3;1;1;1982;1;1;0;0;13;7;1;"973";"97302";2;0;0
4;1;1;1961;3;1;0;0;11;6;1;"35";"35238";2;0;0
4;1;1;1987;0;1;0;0;16;2;1;"91";"91326";2;0;0
4;1;1;1992;0;1;0;0;5;5;2;"92";"92062";2;1;0
3;1;1;1965;5;1;0;0;30;3;1;"71";"71294";2;1;0
4;1;1;2006;5;1;0;0;23;9;1;"07";"07102";2;0;0
4;1;2;2007;0;1;0;0;26;4;1;"40";"40304";2;0;0
4;1;1;1991;0;1;0;0;4;1;1;"69";"69388";2;1;0
3;80;2;1981;9;1;0;0;23;9;2;"75";"75120";2;0;0
4;80;1;1995;5;0;0;0;23;9;1;"75";"75119";2;0;0
2;1;1;2001;5;0;0;0;29;3;1;"38";"38254";1;1;0
4;1;1;2001;5;0;0;0;29;3;1;"38";"38254";1;1;0
4;1;1;2015;0;1;0;0;18;8;1;"91";"91286";2;0;0
4;1;1;1962;5;1;0;0;29;3;1;"09";"09324";2;1;0
4;1;2;1966;1;1;0;0;11;6;1;"22";"22113";2;1;0
4;1;1;1983;1;0;0;0;23;9;2;"75";"75108";2;1;0
4;80;1;1992;4;0;0;0;23;9;1;"75";"75107";2;0;0
4;1;2;2000;1;0;0;0;23;9;1;"75";"75107";2;0;0
4;80;1;1974;1;1;0;0;11;6;1;"13";"13214";2;0;0
3;80;1;2009;9;1;0;0;23;9;1;"75";"75107";2;0;0
4;1;1;1998;5;1;0;0;7;7;1;"65";"65286";2;1;0
4;1;1;1985;1;1;0;0;11;6;1;"07";"07102";2;1;0
4;1;1;2001;0;1;0;0;12;7;1;"63";"63113";2;1;0
4;1;1;1975;1;1;0;0;16;2;1;"59";"59508";2;1;0
3;1;1;1955;0;1;0;0;3;1;1;"76";"76351";2;1;0
4;1;1;2014;5;1;0;0;11;6;1;"75";"75120";2;0;0
4;1;1;2002;0;1;0;0;13;7;1;"59";"59350";2;1;0
4;1;1;1959;1;1;0;0;10;6;1;"75";"75114";2;1;0
3;1;1;1992;0;0;0;0;16;2;1;"49";"49015";1;0;0
4;1;1;2006;0;1;0;0;13;7;3;"49";"49007";2;0;0
4;1;1;1963;5;1;0;0;18;8;1;"14";"14701";2;0;0
4;80;1;1993;0;1;0;0;13;7;1;"44";"44109";2;0;0
4;1;1;1985;1;1;0;0;15;2;1;"40";"40192";2;1;1
4;1;1;1982;9;1;0;0;23;9;1;"75";"75115";2;0;0
4;1;2;1997;5;1;0;0;23;9;1;"92";"92035";2;0;0
4;1;1;1980;0;1;0;0;23;9;1;"92";"92035";2;1;0
4;1;1;2007;1;1;0;0;22;9;1;"92";"92019";2;0;0
3;1;2;1993;0;1;0;0;29;3;2;"38";"38059";2;1;0
4;80;1;1989;0;1;0;0;13;7;1;"33";"33063";2;0;0
4;1;2;1996;9;1;0;0;18;8;1;"75";"75120";2;0;0
4;1;1;1980;0;1;0;0;12;7;1;"33";"33192";2;0;0
4;1;1;1961;5;1;0;0;13;2;1;"12";"12089";1;1;0
3;1;1;1973;1;0;0;0;4;12;2;"38";"38022";1;0;1
4;1;1;2001;4;1;0;0;18;8;1;"75";"75102";2;1;0
4;1;1;1997;0;0;0;0;11;6;1;"92";"92012";2;0;0
2;1;1;1962;5;0;0;0;28;10;1;"01";"01233";1;0;0
4;1;2;1992;9;1;0;0;16;2;1;"75";"75118";2;0;0
4;1;1;1962;0;0;0;0;12;7;1;"25";"25056";2;0;0
4;80;2;1971;1;1;0;0;11;6;1;"92";"92002";2;1;0
3;1;1;1966;5;1;0;0;11;6;2;"14";"14689";1;1;0
3;1;1;1956;5;0;0;0;29;10;1;"21";"21518";1;0;0
4;1;1;1951;5;1;0;0;19;8;1;"84";"84040";1;0;0
2;1;1;1972;5;1;0;0;5;12;2;"973";"97312";1;1;0
3;1;1;1969;5;1;0;0;19;8;1;"89";"89163";1;1;0
3;1;1;1955;5;0;0;0;28;10;1;"01";"01114";1;1;0
3;80;1;1950;5;0;0;1;2;12;1;"06";"06128";1;0;0
4;1;1;2009;5;0;0;1;12;7;1;"75";"75112";2;0;0
4;1;2;2001;5;0;0;0;13;7;1;"75";"75110";2;1;0
3;1;1;1989;0;0;0;0;27;2;1;"974";"97416";1;0;0
3;1;2;1976;1;1;0;0;24;9;1;"40";"40002";2;0;0
3;1;1;1954;5;0;0;0;16;8;1;"29";"29160";1;1;0
4;1;1;1971;0;0;0;1;17;2;1;"974";"97405";1;0;0
4;1;2;1999;9;1;0;0;13;7;3;"75";"75109";2;0;0
4;1;1;1953;5;1;0;0;12;6;1;"79";"79270";2;1;0
3;1;1;1973;5;1;0;0;16;2;1;"33";"33514";1;1;0
3;1;1;1940;5;1;0;0;5;6;1;"59";"59497";1;1;0
4;1;1;2002;5;1;0;0;27;10;3;"76";"76561";2;0;0
3;1;1;1996;0;1;0;0;16;2;1;"64";"64546";2;1;0
4;1;1;1996;5;1;0;0;17;8;1;"65";"65123";1;1;0
4;1;1;1958;1;1;0;0;16;9;1;"67";"67101";2;0;0
3;1;2;1975;5;1;0;0;5;8;1;"22";"22186";2;1;0
3;1;1;1950;3;1;0;0;16;2;1;"21";"21603";1;0;0
4;80;1;1972;1;0;0;1;28;3;1;"67";"67482";2;0;0
4;80;1;2006;5;1;0;0;27;3;1;"63";"63075";2;1;0
3;1;1;1981;1;0;0;1;19;9;3;"35";"35360";2;0;0
3;1;1;1949;5;0;0;0;13;7;1;"33";"33424";2;1;0
4;80;1;1966;0;0;1;0;28;3;1;"59";"59350";2;1;0
4;1;1;1963;1;1;0;0;28;3;1;"59";"59009";2;1;0
4;1;1;1977;0;1;0;0;10;6;1;"69";"69383";2;0;0
3;1;1;1971;1;1;0;0;27;3;2;"51";"51454";2;0;0
3;1;2;2003;5;0;0;0;27;3;3;"42";"42218";2;0;0
4;1;1;1975;0;1;0;0;17;8;1;"2B";"2B033";2;1;0
4;1;2;2000;5;1;0;0;26;10;1;"75";"75115";2;0;0
3;80;2;1990;0;0;1;0;3;12;1;"73";"73065";2;0;0
4;1;2;1952;0;1;0;0;24;11;1;"72";"72181";2;0;0
3;1;2;1957;5;1;0;0;16;8;1;"90";"90099";2;0;0
4;1;1;1980;0;1;0;0;2;12;3;"67";"67482";2;0;0
4;1;1;2015;5;0;0;0;8;6;1;"87";"87085";2;1;0
3;1;1;1968;5;1;0;0;10;7;1;"17";"17269";1;1;0
3;1;2;1977;0;1;0;0;9;6;1;"78";"78650";2;1;0
4;1;2;1990;1;1;0;0;1;12;1;"59";"59028";2;0;0
4;1;1;1993;1;1;0;0;2;12;3;"57";"57672";2;0;0
4;1;1;2008;5;1;0;0;22;9;1;"76";"76026";2;1;0
2;1;2;1967;1;0;1;0;2;12;1;"49";"49007";2;0;0
4;1;1;2016;5;0;1;0;10;6;1;"69";"69091";2;0;0
4;1;1;2012;5;1;0;0;15;2;1;"974";"97411";2;0;0
3;1;1;2012;2;0;0;0;10;6;1;"67";"67482";2;0;0
4;1;1;2001;5;1;0;0;15;2;1;"974";"97409";1;0;0
4;1;2;1940;5;1;0;0;10;6;1;"64";"64024";2;0;0
4;1;1;1981;1;1;0;0;10;6;1;"60";"60463";2;0;0
3;1;1;1943;5;1;0;0;2;12;1;"34";"34003";2;1;0
4;1;1;2010;5;0;0;0;8;6;1;"56";"56098";2;1;0
4;1;1;1989;4;1;0;0;22;9;3;"33";"33063";2;0;0
4;1;1;1977;3;1;0;0;12;9;1;"44";"44211";2;0;0
3;1;1;2003;5;1;0;0;20;9;1;"22";"22113";2;0;0
4;1;1;1996;5;1;0;0;12;7;1;"973";"97302";2;0;0
4;1;1;1944;9;1;0;0;17;8;3;"75";"75116";2;0;0
4;1;1;1982;5;0;0;0;17;8;1;"75";"75115";2;0;0
3;1;1;1968;5;1;0;0;12;7;1;"95";"95218";2;1;0
4;1;2;2003;3;1;0;0;17;8;1;"75";"75110";2;0;0
4;1;2;1948;0;0;0;1;12;7;1;"84";"84007";2;0;0
4;80;1;1974;1;1;0;0;21;9;1;"05";"05023";2;0;0
